Elevation,LST,NDVI,Rain,VCI,label,idx,period,longitude,latitude
3,14.046153846153857,0.19953051209449768,1.0059808492660522,0.5591929047009887,1,0,2020-11,126.40868099308877,34.88382827057132
837,7.763333333333378,0.4386049807071686,0.7744370102882385,-0.48175441813503006,2,1,2020-11,127.75166234284745,35.818076166055626
381,6.952500000000043,0.33190882205963135,0.9473425149917603,-0.9707737507998718,2,2,2020-11,128.20531156132782,37.29131323201164
30,14.194800000000043,0.1637694388628006,0.8628166317939758,0.0673448853401402,2,3,2020-11,128.53319664003143,35.84053404815861
16,20.501250000000027,0.14035087823867798,1.5639108419418335,-7062.30208539127,2,4,2020-11,130.45559134804722,33.54983007365383
41,11.714848484848517,0.404964804649353,0.7920345664024353,-0.7075421185959925,2,5,2020-11,128.1963284084866,35.58900576860515
13,12.165333333333365,0.24300603568553925,1.0280125141143799,-2.127601288647524,2,6,2020-11,128.8431154130527,37.82131924964216
76,15.735714285714323,0.5658615231513977,1.674370527267456,-0.7547437541414083,2,7,2020-11,130.02889158809043,33.12313031369706
4,11.182000000000016,0.07556760311126709,1.190975546836853,-0.07263853979702904,2,8,2020-11,128.97786270567062,37.7314877212302
33,9.925000000000011,0.28413069248199463,1.217605471611023,-0.3501776729561406,2,9,2020-11,127.22614790163753,36.44240528851869
149,10.758333333333326,0.34651291370391846,0.9630542993545532,1.236450660498966,0,10,2020-11,128.35353358320754,36.662492533127974
373,8.076923076923094,0.31166914105415344,0.9854021668434143,0.9370185690653895,0,11,2020-11,128.1963284084866,37.1790238214967
576,9.710000000000036,0.7609580755233765,1.1006091833114624,0.7078428412925105,0,12,2020-11,127.34292888857307,35.06349132739523
309,7.528333333333364,0.3432892858982086,1.1281565427780151,1.3974766978479523,0,13,2020-11,128.14242949143946,37.61919831071526
310,9.024400000000014,0.4061538577079773,1.1730865240097046,-0.6561217959386537,2,14,2020-11,127.20818159595514,36.63105149818379
424,6.073200000000043,0.6126208901405334,1.0941476821899414,1.5404732399156715,0,15,2020-11,128.11548003291585,37.7314877212302
45,18.662000000000035,0.5568797588348389,0.4556995630264282,0.2651041837826524,2,16,2020-11,126.20206847774128,33.29830179410037
