Elevation,LST,NDVI,Rain,VCI,label,idx,period,longitude,latitude
3,25.340000000000032,0.19884100556373596,5.94659948348999,0.33232596392508346,2,0,2021-05,126.40868099308877,34.88382827057132
837,17.378000000000043,0.886527419090271,6.887142181396484,1.52155190518507,0,1,2021-05,127.75166234284745,35.818076166055626
381,20.632857142857176,0.6333730816841125,3.902409553527832,0.3388795928371803,2,2,2021-05,128.20531156132782,37.29131323201164
30,32.3055555555556,0.123688705265522,4.430920600891113,-39.670925233729015,2,3,2021-05,128.53319664003143,35.84053404815861
16,35.650000000000034,0.14238952100276947,8.227306365966797,1.1524681142882836,0,4,2021-05,130.45559134804722,33.54983007365383
41,24.482631578947405,0.6025024056434631,4.363762378692627,0.8682297660587934,0,5,2021-05,128.1963284084866,35.58900576860515
13,23.795000000000016,0.3390914797782898,4.645685195922852,0.39470329234392115,2,6,2021-05,128.8431154130527,37.82131924964216
76,26.362727272727284,0.6111111044883728,10.939567565917969,4.86739194779714,0,7,2021-05,130.02889158809043,33.12313031369706
4,23.2766666666667,0.06063947081565857,4.165737152099609,0.07255689940047973,2,8,2021-05,128.97786270567062,37.7314877212302
33,23.068666666666672,0.4935064911842346,5.62791633605957,1.7847076599111547,0,9,2021-05,127.22614790163753,36.44240528851869
149,24.03000000000003,0.5139214396476746,5.565392017364502,0.8490980800917279,0,10,2021-05,128.35353358320754,36.662492533127974
373,21.654000000000053,0.3379894196987152,5.126431941986084,0.29865242940039705,2,11,2021-05,128.1963284084866,37.1790238214967
576,21.297058823529426,0.8322793245315552,6.270215034484863,1.1594718580325116,0,12,2021-05,127.34292888857307,35.06349132739523
309,21.55800000000005,0.5974456071853638,4.469992160797119,1.5340451437275644,0,13,2021-05,128.14242949143946,37.61919831071526
310,21.673333333333346,0.8638888597488403,5.083797454833984,1.212705709699519,0,14,2021-05,127.20818159595514,36.63105149818379
424,20.33823529411768,0.768158495426178,4.497641086578369,1.1093641826740406,0,15,2021-05,128.11548003291585,37.7314877212302
45,27.17095238095237,0.3891647756099701,4.422891616821289,0.5129148693695332,1,16,2021-05,126.20206847774128,33.29830179410037
172,22.425789473684233,0.8495633006095886,5.322310924530029,1.3248590626531493,0,17,2021-05,128.37599146531053,35.41383428820184
309,20.883333333333326,0.8318688273429871,4.455427646636963,2.083946633495144,0,18,2021-05,129.38210458352438,36.83317243711068
167,22.700588235294163,0.7715133428573608,5.628371715545654,0.4246972240546172,1,19,2021-05,125.45646679192208,38.221069551075345
427,21.491052631578953,0.8905720710754395,4.531457901000977,1.0525688093874888,0,20,2021-05,128.69938496759355,35.75070251974666
1,25.117692307692323,0.14985163509845734,5.702826976776123,-1.2104976049383733,2,21,2021-05,126.76800710673658,36.03367183424431
394,20.57000000000005,0.7940177321434021,4.8600358963012695,0.6776266094697918,0,22,2021-05,127.69327184937968,37.59674042861228
124,21.744736842105283,0.8187286853790283,5.569437026977539,0.8282242809645264,0,23,2021-05,125.55977304959582,37.99199915362487
90,23.406666666666695,0.4862176775932312,5.810238361358643,0.9408156117092759,0,24,2021-05,126.75453237747479,36.154944397600445
233,24.813809523809596,0.7226975560188293,6.457963943481445,4.811274248811275,0,25,2021-05,126.74554922463359,33.37915016967112
446,21.54090909090911,0.803749144077301,5.559370994567871,1.0685792943140113,0,26,2021-05,128.1963284084866,35.72824463764367
67,21.119411764705887,0.44896700978279114,5.235696792602539,0.9394554144957722,0,27,2021-05,127.52259194539698,37.81233609680096
81,23.86882352941177,0.5153310894966125,5.943835258483887,1.2846594393940955,0,28,2021-05,125.77087714136391,38.09081383487801
304,20.091250000000002,0.8059734106063843,4.948420524597168,0.057816871246855805,2,29,2021-05,128.0436148101863,37.96504969510128
125,24.165789473684242,0.8295964002609253,5.472133636474609,1.1047488056292296,0,30,2021-05,128.00319062240092,35.1128986680218
237,23.59571428571428,0.8316831588745117,6.0153937339782715,1.1496330753730197,0,31,2021-05,127.01055223344885,34.99162610466566
1111,17.887000000000057,0.8424626588821411,5.767781734466553,0.9234624195014441,0,32,2021-05,127.78759495421224,38.176153786869364
155,22.65100000000001,0.8770492076873779,4.3859381675720215,1.1041178996439833,0,33,2021-05,127.98971589313913,38.80946606217363
280,22.391333333333364,0.8591712117195129,5.1108856201171875,0.9831559264830896,0,34,2021-05,125.29477004078056,38.4860725598906
19,24.306363636363642,0.6673886775970459,5.491788864135742,1.0268952510515474,0,35,2021-05,127.40581095846144,34.69069048448562
3,23.59526315789475,0.1714538186788559,4.7122368812561035,0.9440338562721113,0,36,2021-05,126.32783261751801,35.234171231377935
6,23.96913043478264,0.08661767840385437,5.690304756164551,0.22340954759466616,2,37,2021-05,125.38010999277192,39.195741634345026
107,24.214444444444496,0.32256487011909485,6.2792439460754395,0.374133068674548,2,38,2021-05,127.25758893658173,36.27621696095658
260,23.143333333333374,0.8164622187614441,5.119216442108154,1.0400441719973008,0,39,2021-05,129.29676463153302,35.80460143679383
65,24.737692307692328,0.7451941967010498,5.745173454284668,0.9390079509565871,0,40,2021-05,126.59732720275387,36.617576768922
372,22.68739130434784,0.7083221673965454,6.080714702606201,0.6250532266653639,0,41,2021-05,126.67368400190404,38.813957638594225
4,24.870000000000005,0.3762594163417816,5.097066402435303,0.7369776488993726,0,42,2021-05,126.68715873116582,35.74621094332606
169,24.185294117647118,0.44110241532325745,5.0708136558532715,0.42570985748822443,1,43,2021-05,126.31435788825623,38.6747187695557
307,20.5971428571429,0.8198329210281372,5.772252559661865,0.7121843203726294,0,44,2021-05,129.05421950482076,36.50079578198646
412,21.27000000000004,0.47699403762817383,6.204770088195801,0.9279671686347738,0,45,2021-05,126.68266715474523,39.16879217582144
285,20.975454545454568,0.8673139214515686,4.647983074188232,0.6832331309035238,0,46,2021-05,127.20818159595514,37.444026830311955
590,21.86375000000004,0.8931480050086975,6.622438907623291,1.6832215622365367,0,47,2021-05,127.6708139672767,35.97528134077654
105,23.971666666666692,0.7395225167274475,11.032179832458496,0.8227306934761714,0,48,2021-05,129.87168641336953,33.21745341852961
259,23.935000000000002,0.2465178668498993,4.561095237731934,0.5831889266102005,1,49,2021-05,126.69165030758641,38.69268507523809
14,24.430000000000007,0.1910269856452942,4.711699962615967,1.0418868217188475,0,50,2021-05,125.26332900583638,38.71514295734108
145,24.20428571428573,0.6340100169181824,7.063621997833252,2.652110427840343,0,51,2021-05,127.53606667465877,36.27172538453598
19,23.09777777777782,0.5014680027961731,4.769289493560791,1.218546637110363,0,52,2021-05,126.45359675729475,36.87808820131666
180,25.904444444444493,0.5466731786727905,4.819570064544678,0.6383304610594112,0,53,2021-05,128.5960787099198,36.801731402166496
1094,17.3366666666667,0.7162725925445557,5.416707515716553,0.8078047750544993,0,54,2021-05,128.87006487157626,37.05775125814056
563,18.54647058823531,0.8461220860481262,6.274413585662842,0.7853165815866521,0,55,2021-05,127.22165632521694,36.36604848936853
262,22.662307692307706,0.6216735243797302,4.096321105957031,0.5984532341810712,1,56,2021-05,127.83251071841822,37.45300998315315
430,22.440666666666687,0.7458680272102356,5.0847368240356445,0.9307168394329781,0,57,2021-05,127.91335909398897,35.57553103934335
37,21.176153846153852,0.7597473859786987,9.516751289367676,66582.05591602807,0,58,2021-05,129.21591625596227,34.11576870264913
44,26.290999999999997,0.143548384308815,5.30139684677124,-0.13198838322701323,2,59,2021-05,129.19794995027988,35.795618283952635
190,24.045294117647074,0.7599848508834839,6.941169261932373,1.9131852024500344,0,60,2021-05,127.70225500222088,35.13086497370419
135,24.083000000000027,0.37740692496299744,5.18904972076416,1.458517071142933,0,61,2021-05,125.54180674391344,38.26598531528132
96,21.410000000000025,0.5504819750785828,6.15825891494751,0.5391666943237581,1,62,2021-05,127.03301011555185,37.974032847942475
80,24.71750000000003,0.24214640259742737,4.794943809509277,0.31938420751352853,2,63,2021-05,126.79495656526016,36.4244389828363
66,22.531333333333407,0.5414534211158752,5.839028358459473,0.7837030652957613,0,64,2021-05,127.25758893658173,36.65350938028678
344,21.945714285714303,0.8355507254600525,4.752121448516846,0.7645986706127841,0,65,2021-05,128.17836210280424,37.111650175187734
387,21.772608695652195,0.34294870495796204,5.283577919006348,1.4721094767203053,0,66,2021-05,127.05546799765483,39.375404691168924
9,27.308333333333337,0.3033478260040283,5.375677108764648,1.1546717615576407,0,67,2021-05,126.83538075304554,35.71926148480247
102,27.253636363636417,0.6714662909507751,4.965224742889404,0.6424958865351144,0,68,2021-05,127.47318460477041,37.31377111411462
13,27.674210526315846,0.2576795220375061,5.887295722961426,1.8557759351503578,0,69,2021-05,126.42215572235057,34.681707331644425
542,19.94500000000005,0.8578728437423706,8.304017066955566,0.7753866124522941,0,70,2021-05,126.44461360445355,39.2451489749716
120,24.461250000000007,0.35815244913101196,6.534910678863525,1.2036060333003322,0,71,2021-05,127.00606065702826,37.803352943959766
285,24.499473684210557,0.3575547933578491,5.513718128204346,1.0872716047695121,0,72,2021-05,126.350290499621,39.029553306782915
914,18.750000000000057,0.8428952693939209,5.9698405265808105,0.6415665589433625,0,73,2021-05,129.0048121641942,37.39461948968538
69,23.83000000000004,0.8282104134559631,3.9585957527160645,4.078590231255053,0,74,2021-05,129.47642768835695,35.92587400014997
44,24.808095238095234,0.46349698305130005,4.590506553649902,1.1901574379517954,0,75,2021-05,127.8729349062036,38.89031443774439
125,24.25777777777779,0.7489878535270691,6.224920749664307,0.7707867918479718,0,76,2021-05,126.85334705872793,38.27047689170192
630,19.275263157894756,0.8330564498901367,5.56820821762085,0.46159648559624894,1,77,2021-05,127.97174958745674,37.19249855075849
209,21.845652173913095,0.08983287215232849,5.40143346786499,-0.17633009685960205,2,78,2021-05,127.20369001953455,38.274968468122516
80,26.05142857142863,0.16731151938438416,5.5378899574279785,0.7321609428174628,0,79,2021-05,125.37112683993072,37.95606654226008
314,20.576250000000016,0.7702622413635254,5.301649570465088,0.720582394082501,0,80,2021-05,127.61242347380893,37.59674042861228
133,22.864117647058833,0.5770583152770996,5.471749782562256,0.3482395152987893,2,81,2021-05,127.38784465277905,37.47546786525614
119,22.492727272727336,0.5205890536308289,5.819109916687012,1.243185448306679,0,82,2021-05,127.25758893658173,39.27659000991578
96,27.32636363636368,0.6680601835250854,11.939884185791016,0.9181905312485545,0,83,2021-05,130.6891533219183,33.114147160855865
215,22.2236842105263,0.6542938947677612,5.330509185791016,1.7462912254906693,0,84,2021-05,128.7622670374819,36.078587598450284
254,20.328947368421098,0.08430232852697372,5.105874061584473,-0.26462787994899495,2,85,2021-05,127.78310337779163,38.42768206642283
248,20.438888888888926,0.7645609378814697,5.7592620849609375,0.2146694076701465,2,86,2021-05,128.91947221220283,36.67596726238977
92,23.775000000000034,0.18328185379505157,5.386179447174072,-2.95761312203433,2,87,2021-05,127.31148785362889,37.030801799616974
64,24.06647058823529,0.5985378623008728,7.243534564971924,0.08505526217760169,2,88,2021-05,129.7189728150692,33.819324658889684
15,27.01142857142861,0.25498300790786743,4.6892194747924805,0.08087780710252963,2,89,2021-05,126.97911119850467,37.08919229308474
1067,18.143846153846198,0.781909167766571,6.299170017242432,-2.424506845660762,2,90,2021-05,128.9464216707264,37.14758278655251
416,20.2886666666667,0.7562040090560913,5.062273025512695,0.3419365933437887,2,91,2021-05,128.259210478375,37.70902983912722
233,24.411818181818205,0.5786070227622986,5.386129379272461,1.0307962218797873,0,92,2021-05,126.44012202803296,38.530988324096576
247,22.61222222222227,0.85927814245224,6.22907018661499,0.9391657529396952,0,93,2021-05,127.1228416439638,34.83891250636535
27,27.912000000000035,0.7439109086990356,9.283143043518066,0.2653865772988736,2,94,2021-05,130.17262203354957,33.53186376797144
152,24.03000000000003,0.7506963610649109,5.361695289611816,0.5342657911286758,1,95,2021-05,127.28004681868471,37.026310223196376
197,25.238235294117715,0.661741316318512,5.617763996124268,1.4541282939775648,0,96,2021-05,127.80106968347403,36.16392755044164
506,21.66157894736847,0.8509796857833862,5.692387104034424,0.5614927823922684,1,97,2021-05,127.51810036897638,35.153322855807176
787,21.38428571428574,0.8400530219078064,4.172796249389648,0.958777894605497,0,98,2021-05,127.86844332978299,38.68819349881749
177,24.07200000000006,0.7306067943572998,5.686331272125244,0.9580360935148696,0,99,2021-05,126.83987232946615,38.46810625420821
588,19.64058823529416,0.8243921399116516,7.437427997589111,1.3187107373001432,0,100,2021-05,127.82352756557702,36.051638139926695
71,24.01352941176475,0.5957843661308289,5.192771911621094,-1.4621103371071418,2,101,2021-05,128.36251673604872,36.38850637147152
295,20.867391304347848,0.7954375743865967,4.756667613983154,0.7185947458247266,0,102,2021-05,127.68428869653849,38.36030842011387
610,20.04000000000002,0.4728797674179077,4.353022575378418,-2.814555159534056,2,103,2021-05,128.49726402866665,37.25987219706745
327,20.256315789473717,0.7731242775917053,5.79183292388916,3.4191226396154666,0,104,2021-05,129.05421950482076,36.13697809191805
476,23.618571428571443,0.7808875441551208,7.429337501525879,1.073576559212362,0,105,2021-05,126.22452635984428,39.50566040736626
100,24.542500000000018,0.38854944705963135,5.822782039642334,0.0335671554482592,2,106,2021-05,127.35191204141427,36.77927352006351
168,24.32000000000005,0.5824087858200073,5.383712291717529,1.1842465601276488,0,107,2021-05,126.05833803228217,39.08794380025068
38,29.664666666666676,0.42885997891426086,3.2007992267608643,1.824686793912351,0,108,2021-05,126.84436390588674,35.19823862001315
444,22.31444444444446,0.7764957547187805,4.175179958343506,1.2369773246441382,0,109,2021-05,127.82352756557702,35.58900576860515
83,21.35222222222228,0.7822378277778625,5.544864177703857,1.0774827187588323,0,110,2021-05,126.64673454338045,36.13697809191805
337,23.013157894736878,0.6277036070823669,6.10410213470459,0.9242196225748205,0,111,2021-05,127.00156908060765,38.63429458177032
245,22.937142857142874,0.4455922842025757,6.001673698425293,-0.5042462327404754,2,112,2021-05,127.14979110248737,37.21495643286148
57,29.311904761904827,0.32491204142570496,5.231259822845459,1.0198646878092401,0,113,2021-05,125.90113285756124,38.93523020195036
102,24.285294117647084,0.4905707836151123,5.2441511154174805,0.6359757488814285,0,114,2021-05,128.38946619457232,36.51876208766885
714,21.180000000000007,0.8475353717803955,6.0575032234191895,0.835967405914953,0,115,2021-05,126.32783261751801,39.146334293718446
