Elevation,LST,NDVI,Rain,VCI,label,idx,period,longitude,latitude
3,20.215714285714284,0.3584781885147095,3.9407529830932617,2.451447514296474,0,0,2020-04,126.40868099308877,34.88382827057132
837,16.74000000000001,0.3934990465641022,2.954035520553589,-1.213669975611742,2,1,2020-04,127.75166234284745,35.818076166055626
381,18.69095238095241,0.35518786311149597,2.29707932472229,0.6302830818157398,0,2,2020-04,128.20531156132782,37.29131323201164
30,27.706428571428603,0.21885521709918976,2.370209217071533,0.6399086516524193,0,3,2020-04,128.53319664003143,35.84053404815861
16,29.650000000000034,0.17507418990135193,3.936988115310669,19266.107713787063,0,4,2020-04,130.45559134804722,33.54983007365383
41,21.74000000000001,0.4312424659729004,2.4463765621185303,0.034991537048135186,2,5,2020-04,128.1963284084866,35.58900576860515
13,20.824615384615413,0.2543216347694397,2.351289749145508,0.30226950244825873,2,6,2020-04,128.8431154130527,37.82131924964216
76,20.928181818181827,0.5815070271492004,4.303061008453369,1.8735203107670646,0,7,2020-04,130.02889158809043,33.12313031369706
4,19.76416666666671,0.09184345602989197,1.967331886291504,0.10921525674067933,2,8,2020-04,128.97786270567062,37.7314877212302
33,19.95500000000004,0.2819112539291382,2.6559393405914307,0.9103922446571339,0,9,2020-04,127.22614790163753,36.44240528851869
149,21.47869565217394,0.29924148321151733,2.2890005111694336,-0.212357223355577,2,10,2020-04,128.35353358320754,36.662492533127974
373,18.733000000000004,0.27059465646743774,2.7055680751800537,1.114028460508455,0,11,2020-04,128.1963284084866,37.1790238214967
576,17.364074074074097,0.6492661833763123,3.3881986141204834,-0.5655272515425251,2,12,2020-04,127.34292888857307,35.06349132739523
309,19.04400000000004,0.18189629912376404,1.8627818822860718,-5.521321705780386,2,13,2020-04,128.14242949143946,37.61919831071526
310,19.67296296296297,0.6200931668281555,2.28857684135437,0.8892955478349819,0,14,2020-04,127.20818159595514,36.63105149818379
424,17.19105263157894,0.29428884387016296,1.9019896984100342,-1.7111607223092145,2,15,2020-04,128.11548003291585,37.7314877212302
45,23.248333333333335,0.4152839481830597,3.625871419906616,-0.14569629784795954,2,16,2020-04,126.20206847774128,33.29830179410037
172,19.95240000000007,0.633338212966919,2.939873218536377,-2.677112680469809,2,17,2020-04,128.37599146531053,35.41383428820184
309,18.522500000000036,0.6430678367614746,1.723103642463684,-43450.46489287974,2,18,2020-04,129.38210458352438,36.83317243711068
167,21.195833333333326,0.33815398812294006,2.2674436569213867,-384296.1601073161,2,19,2020-04,125.45646679192208,38.221069551075345
427,18.444615384615417,0.46882590651512146,2.586320400238037,-1.2887618997619605,2,20,2020-04,128.69938496759355,35.75070251974666
1,22.010000000000048,0.17520038783550262,2.228799343109131,-0.5383706485484301,2,21,2020-04,126.76800710673658,36.03367183424431
394,18.2409090909091,0.31302520632743835,1.8458184003829956,-0.24896209300450658,2,22,2020-04,127.69327184937968,37.59674042861228
124,22.976666666666688,0.3072364032268524,2.3510313034057617,-258838.10184973018,2,23,2020-04,125.55977304959582,37.99199915362487
90,21.00533333333334,0.31293854117393494,1.853384256362915,-0.30466494259975685,2,24,2020-04,126.75453237747479,36.154944397600445
233,22.854615384615443,0.5485804080963135,3.5121943950653076,8.01153451162199,0,25,2020-04,126.74554922463359,33.37915016967112
446,18.866428571428628,0.6021397709846497,2.5435452461242676,-0.14533010555408088,2,26,2020-04,128.1963284084866,35.72824463764367
67,19.265000000000043,0.23702101409435272,1.8665844202041626,-2.1450016868112773,2,27,2020-04,127.52259194539698,37.81233609680096
81,25.328095238095273,0.19340631365776062,1.8194513320922852,-113924.38092576164,2,28,2020-04,125.77087714136391,38.09081383487801
304,16.00818181818181,0.33820754289627075,2.3253743648529053,-3.644261498983849,2,29,2020-04,128.0436148101863,37.96504969510128
125,21.420000000000016,0.7338603138923645,1.6399191617965698,-0.0650033542779041,2,30,2020-04,128.00319062240092,35.1128986680218
237,19.141538461538516,0.7184615135192871,3.1236143112182617,0.4529775536154427,1,31,2020-04,127.01055223344885,34.99162610466566
1111,14.491739130434837,0.19192981719970703,2.348008394241333,-7.08914767982549,2,32,2020-04,127.78759495421224,38.176153786869364
155,22.788518518518515,0.4348284900188446,1.8971985578536987,0.7804594531335968,0,33,2020-04,127.98971589313913,38.80946606217363
280,19.79000000000002,0.33805051445961,1.6182631254196167,-110.38591218456175,2,34,2020-04,125.29477004078056,38.4860725598906
19,19.909230769230817,0.5751206874847412,3.773207187652588,1.4401201780615802,0,35,2020-04,127.40581095846144,34.69069048448562
3,18.084666666666692,0.24954314529895782,3.027103900909424,1.4999780827271432,0,36,2020-04,126.32783261751801,35.234171231377935
6,21.52000000000004,0.10422829538583755,1.3964200019836426,0.17424361258011473,2,37,2020-04,125.38010999277192,39.195741634345026
107,20.8364285714286,0.250890851020813,2.0070903301239014,-0.2611453363892458,2,38,2020-04,127.25758893658173,36.27621696095658
260,20.54034482758624,0.7173761129379272,2.2293481826782227,-0.16501887402880602,2,39,2020-04,129.29676463153302,35.80460143679383
65,21.711600000000033,0.32715895771980286,2.190948963165283,-1.1163950321022176,2,40,2020-04,126.59732720275387,36.617576768922
372,22.211000000000013,0.44429752230644226,1.7540562152862549,-11.100395616885766,2,41,2020-04,126.67368400190404,38.813957638594225
4,20.229285714285766,0.45324674248695374,2.2762672901153564,0.9737971083570016,0,42,2020-04,126.68715873116582,35.74621094332606
169,25.78826086956525,0.1867067962884903,1.6167619228363037,-0.543422822968594,2,43,2020-04,126.31435788825623,38.6747187695557
307,17.56280000000004,0.5213967561721802,2.608482599258423,-0.21786734961546791,2,44,2020-04,129.05421950482076,36.50079578198646
412,21.898181818181854,0.24258489906787872,1.6258878707885742,-17.20195749098763,2,45,2020-04,126.68266715474523,39.16879217582144
285,18.582307692307722,0.2585178017616272,1.8697024583816528,-0.48947639485431227,2,46,2020-04,127.20818159595514,37.444026830311955
590,18.70440000000002,0.45249998569488525,2.532987356185913,0.39297741151170723,2,47,2020-04,127.6708139672767,35.97528134077654
105,18.88100000000003,0.7036622762680054,4.476820945739746,-3.7065156441542886,2,48,2020-04,129.87168641336953,33.21745341852961
259,24.424545454545466,0.12027491629123688,1.795246958732605,-7.734086699176019,2,49,2020-04,126.69165030758641,38.69268507523809
14,23.33375000000001,0.09355416148900986,1.51149320602417,-3.5313132782346357,2,50,2020-04,125.26332900583638,38.71514295734108
145,22.69500000000005,0.47531846165657043,2.5255143642425537,1.0079638058646896,0,51,2020-04,127.53606667465877,36.27172538453598
19,19.519677419354878,0.18169347941875458,1.526555061340332,-1.4747858471089557,2,52,2020-04,126.45359675729475,36.87808820131666
180,23.30478260869569,0.3472155034542084,2.0303962230682373,-0.0318580242030172,2,53,2020-04,128.5960787099198,36.801731402166496
1094,15.924000000000035,0.31770265102386475,2.620587110519409,-1.530452204930739,2,54,2020-04,128.87006487157626,37.05775125814056
563,16.854444444444482,0.4410986602306366,2.269684076309204,0.3218745836473624,2,55,2020-04,127.22165632521694,36.36604848936853
262,18.800434782608704,0.3053654134273529,1.8540165424346924,0.07738570505186536,2,56,2020-04,127.83251071841822,37.45300998315315
430,19.666296296296366,0.5523777604103088,3.2603914737701416,0.0063051950197147285,2,57,2020-04,127.91335909398897,35.57553103934335
37,16.402500000000032,0.6114107370376587,4.894649982452393,0.3618079234409649,2,58,2020-04,129.21591625596227,34.11576870264913
44,22.688620689655238,0.38680964708328247,2.145282745361328,-1.0393013573182148,2,59,2020-04,129.19794995027988,35.795618283952635
190,20.74483870967748,0.6183373332023621,3.548295021057129,0.13380880642453458,2,60,2020-04,127.70225500222088,35.13086497370419
135,23.87181818181824,0.04888888821005821,1.9006491899490356,-172967.92871422236,2,61,2020-04,125.54180674391344,38.26598531528132
96,19.406363636363665,0.20511621236801147,1.941469669342041,-1.059485942510001,2,62,2020-04,127.03301011555185,37.974032847942475
80,23.244814814814845,0.2183031439781189,2.3255367279052734,0.3609804355228042,2,63,2020-04,126.79495656526016,36.4244389828363
66,21.54680000000002,0.15667258203029633,2.1024229526519775,-1.5842182805736607,2,64,2020-04,127.25758893658173,36.65350938028678
344,19.408181818181845,0.5237924456596375,2.3655431270599365,0.22391425367549153,2,65,2020-04,128.17836210280424,37.111650175187734
387,23.229130434782633,0.15594713389873505,1.2701387405395508,-0.4885842345877959,2,66,2020-04,127.05546799765483,39.375404691168924
9,23.3575862068966,0.23517486453056335,2.4943976402282715,0.09429423444794667,2,67,2020-04,126.83538075304554,35.71926148480247
102,23.88428571428574,0.28641974925994873,1.9804811477661133,-0.8278826401234268,2,68,2020-04,127.47318460477041,37.31377111411462
13,21.141333333333364,0.21777977049350739,3.667008399963379,2.7979654440382835,0,69,2020-04,126.42215572235057,34.681707331644425
542,18.256363636363687,0.3365093171596527,1.5592609643936157,-1.9437669016900885,2,70,2020-04,126.44461360445355,39.2451489749716
120,24.097368421052636,0.19369424879550934,1.8686597347259521,-0.9063898215203673,2,71,2020-04,127.00606065702826,37.803352943959766
285,24.027500000000032,0.145842045545578,1.5597585439682007,-41.53288406055972,2,72,2020-04,126.350290499621,39.029553306782915
914,17.141428571428605,0.376336008310318,2.0770516395568848,0.13236235710711378,2,73,2020-04,129.0048121641942,37.39461948968538
69,22.089310344827595,0.685762882232666,2.084472179412842,0.19326008530466882,2,74,2020-04,129.47642768835695,35.92587400014997
