Elevation,LST,NDVI,Rain,VCI,label,idx,period,longitude,latitude
304,22.28090909090912,0.8828272223472595,6.535682678222656,0.49999750001249993,1,0,2017-08,128.0436148101863,37.96504969510128
125,27.668181818181836,0.8639240264892578,7.066937446594238,0.49999750001249993,1,1,2017-08,128.00319062240092,35.1128986680218
81,27.466666666666697,0.6488912105560303,6.934092998504639,0.49999750001249993,1,2,2017-08,128.15590422070125,35.1173902444424
294,22.870000000000005,0.8832297921180725,8.0883150100708,0.49999750001249993,1,3,2017-08,128.70387654401415,37.920133930895304
94,27.284736842105303,0.859929084777832,5.846511363983154,0.49999750001249993,1,4,2017-08,128.4433651116195,34.874845117730125
19,28.190000000000055,0.7832576036453247,5.46881628036499,0.49999750001249993,1,5,2017-08,128.73980915537894,34.87933669415072
223,21.75142857142862,0.8578680157661438,7.457021236419678,0.49999750001249993,1,6,2017-08,127.94480012893315,37.996490730045466
