Elevation,LST,NDVI,Rain,VCI,label,idx,period,longitude,latitude
3,20.08333333333337,0.21797752380371094,3.672647476196289,0.3676821171044385,2,0,2024-04,126.40868099308877,34.88382827057132
837,18.871111111111134,0.5116279125213623,3.7975571155548096,0.8184238840194159,0,1,2024-04,127.75166234284745,35.818076166055626
381,19.750833333333333,0.5492742657661438,2.196812629699707,3.913379853061419,0,2,2024-04,128.20531156132782,37.29131323201164
30,28.32363636363641,0.15426546335220337,3.437523603439331,0.2518408772813587,2,3,2024-04,128.53319664003143,35.84053404815861
16,29.72142857142859,0.12575478851795197,5.68920373916626,-0.6175634801315951,2,4,2024-04,130.45559134804722,33.54983007365383
41,20.890000000000043,0.5433287620544434,3.9749319553375244,1.922002772399518,0,5,2024-04,128.1963284084866,35.58900576860515
13,22.51461538461541,0.29652297496795654,1.9590981006622314,0.947675941781059,0,6,2024-04,128.8431154130527,37.82131924964216
76,20.10833333333335,0.6416742205619812,7.326136112213135,1.058866658511497,0,7,2024-04,130.02889158809043,33.12313031369706
4,20.74461538461543,0.06320563703775406,1.7035688161849976,0.42483541197889113,1,8,2024-04,128.97786270567062,37.7314877212302
33,20.651739130434805,0.19820325076580048,2.984238624572754,-0.3124464428946321,2,9,2024-04,127.22614790163753,36.44240528851869
149,21.436666666666724,0.42872199416160583,2.508089542388916,2.570316100404942,0,10,2024-04,128.35353358320754,36.662492533127974
373,19.858181818181833,0.3738430440425873,2.857077121734619,1.303292019574931,0,11,2024-04,128.1963284084866,37.1790238214967
576,20.77000000000004,0.5335658192634583,5.105186939239502,-1.0084028702293308,2,12,2024-04,127.34292888857307,35.06349132739523
309,20.55545454545461,0.4445419907569885,2.883993148803711,1.7059025393362828,0,13,2024-04,128.14242949143946,37.61919831071526
310,19.985454545454616,0.3246636688709259,2.8365180492401123,-0.06679184975799694,2,14,2024-04,127.20818159595514,36.63105149818379
424,19.01600000000002,0.7165953516960144,2.898911714553833,1.3228908553166794,0,15,2024-04,128.11548003291585,37.7314877212302
45,23.121428571428623,0.36555585265159607,5.805722713470459,0.39669452703206753,2,16,2024-04,126.20206847774128,33.29830179410037
172,20.25421052631583,0.8057143092155457,5.1267170906066895,0.8479347342148845,0,17,2024-04,128.37599146531053,35.41383428820184
309,19.26461538461541,0.7701408267021179,2.22174334526062,0.8768494853143765,0,18,2024-04,129.38210458352438,36.83317243711068
167,21.832608695652198,0.739130437374115,2.6226165294647217,1.0434020853055364,0,19,2024-04,125.45646679192208,38.221069551075345
427,19.777000000000044,0.7657614350318909,3.4251012802124023,0.7307655653671378,0,20,2024-04,128.69938496759355,35.75070251974666
1,21.695714285714303,0.17618905007839203,2.907780408859253,0.6907579477221945,0,21,2024-04,126.76800710673658,36.03367183424431
394,19.630000000000052,0.46825700998306274,2.9448776245117188,0.456731439826784,1,22,2024-04,127.69327184937968,37.59674042861228
124,21.36304347826092,0.6416775584220886,2.5415408611297607,1.0628513797570498,0,23,2024-04,125.55977304959582,37.99199915362487
90,21.368260869565233,0.35370564460754395,2.850940465927124,0.244769211526866,2,24,2024-04,126.75453237747479,36.154944397600445
233,22.525000000000034,0.5787288546562195,6.848274230957031,0.6445561767047694,0,25,2024-04,126.74554922463359,33.37915016967112
446,20.414705882352962,0.7288590669631958,3.73903226852417,0.893856343327823,0,26,2024-04,128.1963284084866,35.72824463764367
67,20.7736363636364,0.262937068939209,3.2234675884246826,0.22078834150545834,2,27,2024-04,127.52259194539698,37.81233609680096
81,23.810000000000002,0.4078700840473175,2.112337827682495,1.52203922385181,0,28,2024-04,125.77087714136391,38.09081383487801
304,18.55200000000002,0.6071152091026306,2.1065866947174072,0.8361373033091387,0,29,2024-04,128.0436148101863,37.96504969510128
125,20.05000000000001,0.7769873142242432,6.251875877380371,0.6359760374276721,0,30,2024-04,128.00319062240092,35.1128986680218
237,21.022941176470624,0.031177446246147156,4.616950988769531,-5.462461051495805,2,31,2024-04,127.01055223344885,34.99162610466566
1111,17.323333333333323,0.2798295319080353,2.8218746185302734,0.5946457589168519,1,32,2024-04,127.78759495421224,38.176153786869364
155,23.24826086956523,0.4485165774822235,2.2140612602233887,0.3311863863823283,2,33,2024-04,127.98971589313913,38.80946606217363
280,21.050869565217454,0.5600987076759338,2.283851146697998,0.5130551176836268,1,34,2024-04,125.29477004078056,38.4860725598906
19,19.04200000000003,0.6397190690040588,6.414553642272949,1.267464687545065,0,35,2024-04,127.40581095846144,34.69069048448562
3,19.42739130434785,0.06673407554626465,3.1427664756774902,-0.3171088366355563,2,36,2024-04,126.32783261751801,35.234171231377935
6,20.803076923076958,0.11538461595773697,2.6098649501800537,0.7130333292471127,0,37,2024-04,125.38010999277192,39.195741634345026
