Elevation,LST,NDVI,Rain,VCI,label,idx,period,longitude,latitude
3,11.895925925925951,0.21841740608215332,1.6950141191482544,17417.751973230283,0,0,2018-11,126.40868099308877,34.88382827057132
837,7.1148000000000025,0.49351945519447327,1.1403993368148804,37060.098241594955,0,1,2018-11,127.75166234284745,35.818076166055626
381,5.1623076923077065,0.4125978350639343,1.6425764560699463,20465.347367438437,0,2,2018-11,128.20531156132782,37.29131323201164
30,14.492000000000019,0.16127744317054749,1.0552839040756226,-37002.53173500717,2,3,2018-11,128.53319664003143,35.84053404815861
41,11.097857142857151,0.4791325628757477,1.073848009109497,29025.173909145164,0,4,2018-11,128.1963284084866,35.58900576860515
13,9.877500000000055,0.3154744803905487,2.639756202697754,22072.239576428343,0,5,2018-11,128.8431154130527,37.82131924964216
4,8.955833333333374,0.08135883510112762,2.639557361602783,-79725.69745368969,2,6,2018-11,128.97786270567062,37.7314877212302
149,8.830909090909131,0.3324233889579773,1.4137725830078125,23797.85831460646,0,7,2018-11,128.35353358320754,36.662492533127974
373,7.284444444444489,0.31319037079811096,1.6049984693527222,8220.77458210002,0,8,2018-11,128.1963284084866,37.1790238214967
576,9.384285714285738,0.7715255618095398,1.559057354927063,-7138.404717816571,2,9,2018-11,127.34292888857307,35.06349132739523
309,7.651739130434805,0.21708601713180542,1.6616287231445312,-74342.55076542874,2,10,2018-11,128.14242949143946,37.61919831071526
424,4.918695652173938,0.5093467831611633,1.8830947875976562,41517.39942829691,0,11,2018-11,128.11548003291585,37.7314877212302
45,17.238571428571447,0.6516343355178833,2.0633862018585205,-65842.67457106108,2,12,2018-11,126.20206847774128,33.29830179410037
172,9.707692307692355,0.7174143195152283,1.6223353147506714,83156.7266096036,0,13,2018-11,128.37599146531053,35.41383428820184
309,10.107500000000016,0.8092377185821533,1.4602476358413696,134248.6571737398,0,14,2018-11,129.38210458352438,36.83317243711068
427,8.743076923076956,0.5673421025276184,1.136663556098938,57831.73559107002,0,15,2018-11,128.69938496759355,35.75070251974666
394,5.489259259259313,0.4195188879966736,1.7725311517715454,18410.608536712614,0,16,2018-11,127.69327184937968,37.59674042861228
233,16.591428571428594,0.5458118915557861,2.3975636959075928,-38225.98584944792,2,17,2018-11,126.74554922463359,33.37915016967112
446,9.411600000000021,0.7526926398277283,1.2277354001998901,98804.34118624848,0,18,2018-11,128.1963284084866,35.72824463764367
67,6.859230769230805,0.24907726049423218,1.7652066946029663,-114060.31705366074,2,19,2018-11,127.52259194539698,37.81233609680096
304,4.61785714285719,0.609380841255188,1.9020121097564697,-1754.7985626206187,2,20,2018-11,128.0436148101863,37.96504969510128
125,11.58928571428578,0.8368366360664368,1.856766700744629,3198.2584748878608,0,21,2018-11,128.00319062240092,35.1128986680218
237,11.731428571428637,0.7089796662330627,1.66378915309906,-34450.15859728895,2,22,2018-11,127.01055223344885,34.99162610466566
1111,3.302000000000021,0.22217987477779388,2.0241336822509766,55101.09990108303,0,23,2018-11,127.78759495421224,38.176153786869364
19,11.690000000000055,0.612144947052002,1.53411865234375,12900.480560878113,0,24,2018-11,127.40581095846144,34.69069048448562
260,9.696000000000026,0.8233286738395691,1.904130458831787,99370.33540057117,0,25,2018-11,129.29676463153302,35.80460143679383
372,5.953636363636406,0.6713868975639343,2.0136055946350098,339541.6982121291,0,26,2018-11,126.67368400190404,38.813957638594225
169,8.45285714285717,0.3015066981315613,1.97256600856781,150762.0401939039,0,27,2018-11,126.31435788825623,38.6747187695557
307,6.663333333333355,0.6918418407440186,1.5018764734268188,78294.2604585436,0,28,2018-11,129.05421950482076,36.50079578198646
285,6.902500000000032,0.41145411133766174,2.036618947982788,-18217.48320403671,2,29,2018-11,127.20818159595514,37.444026830311955
590,7.542500000000018,0.3942093551158905,1.4252349138259888,-103586.43631361642,2,30,2018-11,127.6708139672767,35.97528134077654
259,6.9243999999999915,0.24668769538402557,1.885716199874878,158196.32439677275,0,31,2018-11,126.69165030758641,38.69268507523809
180,9.72809523809525,0.42393070459365845,1.2875292301177979,41889.60174256939,0,32,2018-11,128.5960787099198,36.801731402166496
1094,4.308260869565231,0.4246973395347595,1.2719188928604126,22528.555996481515,0,33,2018-11,128.87006487157626,37.05775125814056
262,6.522592592592616,0.3248514235019684,1.6868571043014526,-82547.110310281,2,34,2018-11,127.83251071841822,37.45300998315315
430,10.463913043478328,0.6665207743644714,0.8038762211799622,65010.739833572974,0,35,2018-11,127.91335909398897,35.57553103934335
44,11.363333333333344,0.297184556722641,1.8742204904556274,72883.43767801592,0,36,2018-11,129.19794995027988,35.795618283952635
190,11.4715384615385,0.7210987210273743,1.5370709896087646,69794.87432010079,0,37,2018-11,127.70225500222088,35.13086497370419
96,6.13434782608698,0.3243344724178314,1.629670262336731,23142.889818092095,0,38,2018-11,127.03301011555185,37.974032847942475
344,6.724000000000046,0.5542391538619995,1.5601868629455566,-20026.786201135295,2,39,2018-11,128.17836210280424,37.111650175187734
9,11.930000000000007,0.2988664507865906,1.7783000469207764,108930.89892556402,0,40,2018-11,126.83538075304554,35.71926148480247
102,9.357777777777812,0.43628185987472534,1.9714592695236206,-43574.54261143523,2,41,2018-11,127.47318460477041,37.31377111411462
13,13.063000000000045,0.288837730884552,1.7450063228607178,-16573.50486523812,2,42,2018-11,126.42215572235057,34.681707331644425
120,8.580833333333374,0.27890777587890625,1.6905471086502075,-18.15174010577625,2,43,2018-11,127.00606065702826,37.803352943959766
914,6.017500000000041,0.42102736234664917,1.9745843410491943,9324.135427800029,0,44,2018-11,129.0048121641942,37.39461948968538
69,11.801199999999994,0.7196398973464966,2.3451478481292725,28236.51548739892,0,45,2018-11,129.47642768835695,35.92587400014997
125,8.093076923076922,0.3877705931663513,1.8791371583938599,39546.50042313296,0,46,2018-11,126.85334705872793,38.27047689170192
630,4.976956521739169,0.32614970207214355,1.639540672302246,-68536.2819068267,2,47,2018-11,127.97174958745674,37.19249855075849
209,9.323684210526324,0.10672646015882492,1.5973683595657349,-87857.28641155055,2,48,2018-11,127.20369001953455,38.274968468122516
314,5.060000000000002,0.6196369528770447,1.8010497093200684,52503.59663475468,0,49,2018-11,127.61242347380893,37.59674042861228
133,6.734615384615438,0.2957872748374939,2.0842838287353516,-39860.877067892434,2,50,2018-11,127.38784465277905,37.47546786525614
215,8.968260869565256,0.5684427618980408,1.2823140621185303,38510.66189792041,0,51,2018-11,128.7622670374819,36.078587598450284
254,8.351481481481528,0.04825737327337265,2.6604907512664795,-21187.075101658105,2,52,2018-11,127.78310337779163,38.42768206642283
248,6.83400000000006,0.6910569071769714,1.4312152862548828,-7995.2444487471075,2,53,2018-11,128.91947221220283,36.67596726238977
92,7.887777777777785,0.26065438985824585,1.9975589513778687,17606.552039852562,0,54,2018-11,127.31148785362889,37.030801799616974
15,9.82400000000007,0.2123791128396988,2.22578763961792,-19143.16674611555,2,55,2018-11,126.97911119850467,37.08919229308474
1067,5.44500000000005,0.40301409363746643,1.5811768770217896,20525.609050263018,0,56,2018-11,128.9464216707264,37.14758278655251
416,5.8596,0.7185118794441223,1.8320579528808594,-5523.742607814297,2,57,2018-11,128.259210478375,37.70902983912722
233,7.394166666666706,0.3479415774345398,1.772200584411621,64018.03052599531,0,58,2018-11,126.44012202803296,38.530988324096576
247,11.826296296296334,0.5280142426490784,1.5745095014572144,11426.579985281516,0,59,2018-11,127.1228416439638,34.83891250636535
152,8.651739130434805,0.6412639617919922,1.9418038129806519,72451.80863873224,0,60,2018-11,127.28004681868471,37.026310223196376
197,8.940909090909088,0.36006006598472595,1.371890902519226,-20526.534283125344,2,61,2018-11,127.80106968347403,36.16392755044164
506,9.615714285714319,0.5733855366706848,1.630207896232605,33035.319845270526,0,62,2018-11,127.51810036897638,35.153322855807176
787,3.266923076923092,0.34360870718955994,2.3089959621429443,147267.2436384816,0,63,2018-11,127.86844332978299,38.68819349881749
177,6.638695652173965,0.36738288402557373,1.9827159643173218,71751.3235932129,0,64,2018-11,126.83987232946615,38.46810625420821
588,7.198695652173967,0.5373551845550537,1.133580207824707,-12899.767195183043,2,65,2018-11,127.82352756557702,36.051638139926695
71,8.430000000000007,0.48971793055534363,1.1276718378067017,40259.803133297246,0,66,2018-11,128.36251673604872,36.38850637147152
295,5.910000000000025,0.3235730230808258,2.2271766662597656,41521.722007628436,0,67,2018-11,127.68428869653849,38.36030842011387
610,6.310000000000002,0.5516692996025085,1.504987359046936,37246.24403709453,0,68,2018-11,128.49726402866665,37.25987219706745
327,9.337500000000034,0.6603897213935852,1.3388508558273315,138538.8327577959,0,69,2018-11,129.05421950482076,36.13697809191805
38,13.009166666666715,0.34351688623428345,1.7368998527526855,-34026.992744493225,2,70,2018-11,126.84436390588674,35.19823862001315
444,9.44360000000006,0.5944158434867859,1.1386016607284546,-57435.96218334757,2,71,2018-11,127.82352756557702,35.58900576860515
337,5.578800000000058,0.22085969150066376,2.1352880001068115,36544.00616349507,0,72,2018-11,127.00156908060765,38.63429458177032
245,7.510000000000048,0.2782365083694458,1.9039316177368164,-184336.65167003998,2,73,2018-11,127.14979110248737,37.21495643286148
102,8.521304347826117,0.3821204602718353,1.1895884275436401,47378.28033891223,0,74,2018-11,128.38946619457232,36.51876208766885
249,7.696666666666715,0.367460161447525,1.4865130186080933,20965.292108321377,0,75,2018-11,126.31884946467682,38.46810625420821
159,7.102173913043487,0.565737783908844,1.1276718378067017,76074.46419472608,0,76,2018-11,128.35353358320754,36.36155691294793
75,8.57363636363641,0.33890536427497864,1.2258076667785645,5367.667535528309,0,77,2018-11,128.1963284084866,36.4199474064157
319,9.431739130434835,0.5382792353630066,1.5574105978012085,-2908.8481536660993,2,78,2018-11,127.22165632521694,35.72824463764367
321,11.12047619047621,0.4364069998264313,1.2618935108184814,-81887.87562289946,2,79,2018-11,127.69776342580029,35.548581580819764
414,8.694761904761947,0.5561995506286621,1.3289116621017456,26887.70884190306,0,80,2018-11,127.89988436472717,36.154944397600445
271,6.667142857142892,0.3042163550853729,1.5336756706237793,26050.87206320822,0,81,2018-11,127.98522431671853,36.770290367222316
40,13.66833333333335,0.7084152102470398,1.9384210109710693,98692.54854761834,0,82,2018-11,126.350290499621,34.43017905209096
869,4.202173913043509,0.6184310913085938,1.5298467874526978,139092.21932530313,0,83,2018-11,128.7937080724261,37.15207436297311
578,5.8366666666667015,0.4875431954860687,2.1474757194519043,-14642.035815906118,2,84,2018-11,127.95378328177435,37.84377713174514
81,11.01461538461541,0.5812708735466003,1.7944849729537964,14246.314425133578,0,85,2018-11,128.15590422070125,35.1173902444424
308,6.459600000000023,0.4532720446586609,2.4137370586395264,25099.10480071792,0,86,2018-11,127.79657810705343,38.34234211443148
294,8.011818181818228,0.6495269536972046,2.6645865440368652,106999.32762057341,0,87,2018-11,128.70387654401415,37.920133930895304
244,8.292500000000018,0.49307775497436523,1.7298434972763062,59730.30847355454,0,88,2018-11,126.93868701071929,37.893184472371715
173,9.956086956521744,0.503206193447113,1.4635980129241943,11799.948001447014,0,89,2018-11,129.3686298542626,36.7972398257459
